,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline
486,150689,Cinderella,2015-03-12,"['Romance', 'Fantasy', 'Family', 'Drama']",English,6.8,6570,76.376,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",95000000,"['Walt Disney Pictures', 'Genre Films', 'Beagle Pug Films', 'Allison Shearmur Productions']",543514353,105,Midnight is just the beginning.
487,872516,Palm Trees and Power Lines,2023-03-03,['Drama'],English,6.3,18,76.348,"A disconnected teenage girl enters a relationship with a man twice her age. She sees him as the solution to all her problems, but his intentions are not what they seem.",0,"['Neon Heart Productions', 'Fiesta Island Films']",0,110,
488,790409,The Last Heretic,2022-11-09,"['Thriller', 'Horror']",Spanish,5.5,26,76.325,"Juan Conte is a world-renowned spokesman of the new atheism. After suffering a heart attack, he receives a transplant and a change in his personal life begins, opening up to the possibility of being in a couple for the first time. Juan will go on a journey of horror and pain, in which his vision of reality will be put to the test.",0,['Furia Films'],0,80,
489,803694,Other People's Children,2022-09-21,['Drama'],French,6.9,126,76.28,"Rachel loves her life, her students, her friends, her ex, her guitar lessons. When she falls in love with Ali, she grows close to his 4-year-old daughter, Leila. She tucks her in, looks after her, and loves her like a mother... which she isn’t. Not yet. Rachel is 40. The desire for a family of her own is growing stronger, and the clock is ticking. Is it too late?",0,"['Les Films Velvet', 'France 3 Cinéma']",0,104,
490,193893,Let's Be Cops,2014-08-13,['Comedy'],English,6.5,2538,76.228,"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",17000000,"['WideAwake', 'Genre Films', '20th Century Fox']",136621271,104,Fake Cops. Real Trouble.
491,877703,Teen Wolf: The Movie,2023-01-18,"['Action', 'Fantasy', 'TV Movie']",English,7.7,628,76.211,"The wolves are howling once again, as a terrifying ancient evil emerges in Beacon Hills. Scott McCall, no longer a teenager yet still an Alpha, must gather new allies and reunite trusted friends to fight back against this powerful and deadly enemy.",0,"['MTV Entertainment Studios', 'MGM Television', 'First Cause', 'Capital Arts Entertainment']",0,140,The pack is back.
492,34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,1993-03-06,"['Animation', 'Science Fiction', 'Action']",Japanese,7.3,758,76.111,"While the Saiyan Paragus persuades Vegeta to rule a new planet, King Kai alerts Goku of the South Galaxy's destruction by an unknown Super Saiyan.",0,"['Toei Company', 'Bird Studios', 'Toei Animation']",21658982,70,
493,72190,World War Z,2013-06-20,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",English,6.8,14124,75.976,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",200000000,"['GK Films', 'Paramount', 'Hemisphere Media Capital', '2DUX²', 'Apparatus Productions', 'Latina Pictures', 'Skydance', 'Plan B Entertainment']",531865000,116,Remember Philly!
494,260514,Cars 3,2017-06-15,"['Animation', 'Adventure', 'Comedy', 'Family']",English,6.9,5106,75.965,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",175000000,['Pixar'],383925276,102,It's not over until lightning strikes.
495,122917,The Hobbit: The Battle of the Five Armies,2014-12-10,"['Action', 'Adventure', 'Fantasy']",English,7.3,13042,75.715,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",250000000,"['Warner Bros. Pictures', 'WingNut Films', 'New Line Cinema', '3Foot7', 'Metro-Goldwyn-Mayer']",956019788,144,Witness the defining chapter of the Middle-Earth saga
496,497,The Green Mile,1999-12-10,"['Fantasy', 'Drama', 'Crime']",English,8.5,15492,75.645,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",60000000,"['Castle Rock Entertainment', 'Darkwoods Productions', 'Warner Bros. Pictures']",286801374,189,Miracles do happen.
497,11224,Cinderella,1950-02-22,"['Family', 'Fantasy', 'Animation', 'Romance']",English,7.0,6102,75.643,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",2900000,['Walt Disney Productions'],263591415,74,The greatest love story ever told.
498,75338,Raped by an Angel 2: The Uniform Fan,1998-03-06,"['Horror', 'Thriller']",cn,4.7,11,75.543,A dentist obsessed with young women in various uniforms stalks two sisters. The oldest sister is romantically pursued by a thug that was just released from prison. The dentist also has the hots for her and the two paths eventually cross,0,['The Young Filmmakers Ltd.'],0,89,
499,589754,The Last Warrior: Root of Evil,2021-01-01,"['Fantasy', 'Adventure', 'Comedy']",Russian,6.9,129,75.27,"Peace and tranquility have set in Belogorie. The evil was defeated and Ivan is now enjoying his well-deserved fame. He is surrounded by his family, friends and small wonders from the modern world that help him lead a comfortable life. Luckily, he has his Magic Sword to cut a gap between the worlds to get some supplies quite regularly. But when an ancient evil rises and the existence of the magic world is put to danger, Ivan has to team up with his old friends and his new rivals. They will set out on a long journey beyond the known world to find a way to defeat the enemies and to return peace to Belogorie.",8400000,"['Yellow, Black & White', 'The Walt Disney Company CIS', 'Cinema Fund', 'Russia-1']",27658331,120,
500,628900,The Contractor,2022-03-10,"['Action', 'Adventure', 'Thriller']",English,6.4,700,75.232,"After being involuntarily discharged from the U.S. Special Forces, James Harper decides to support his family by joining a private contracting organization alongside his best friend and under the command of a fellow veteran. Overseas on a covert mission, Harper must evade those trying to kill him while making his way back home.",0,"['Thunder Road', '30WEST', 'STX Films', 'Ingenious Media']",2122288,103,The mission is not what it seems.
501,254128,San Andreas,2015-05-27,"['Action', 'Drama', 'Thriller']",English,6.2,7678,75.213,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",110000000,"['New Line Cinema', 'Village Roadshow Pictures', 'Flynn Picture Company', 'Warner Bros. Pictures']",473990832,114,"A rescue pilot survived an earthquake, this is what happens next"
502,878361,Big George Foreman,2023-04-27,"['History', 'Drama']",English,7.8,49,75.202,"Fueled by an impoverished childhood, George Foreman channeled his anger into becoming an Olympic Gold medalist and World Heavyweight Champion, followed by a near-death experience that took him from the boxing ring to the pulpit. But when he sees his community struggling spiritually and financially, Foreman returns to the ring and makes history by reclaiming his title, becoming the oldest and most improbable World Heavyweight Boxing Champion ever.",32000000,"['Mandalay Pictures', 'Affirm Films', 'State Street Pictures']",3800000,129,"When life gives you a second chance, don't do it for yourself. Do it for everyone you love."
503,7445,Brothers,2009-01-22,"['Drama', 'Thriller', 'War']",English,7.3,3045,74.921,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.",26000000,"['Lionsgate', 'Relativity Media', 'Sighvatsson Films', 'Michael De Luca Productions', 'Palomar Pictures']",43318349,105,There are two sides to every family.
504,863,Toy Story 2,1999-10-30,"['Animation', 'Comedy', 'Family']",English,7.6,12612,74.531,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",90000000,['Pixar'],497366869,92,The toys are back!
505,121,The Lord of the Rings: The Two Towers,2002-12-18,"['Adventure', 'Fantasy', 'Action']",English,8.4,19837,74.302,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",79000000,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",926287400,179,A New Power Is Rising.
506,109445,Frozen,2013-11-20,"['Animation', 'Family', 'Adventure', 'Fantasy']",English,7.2,15233,74.283,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",150000000,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",1274219009,102,Only the act of true love will thaw a frozen heart.
507,508442,Soul,2020-12-25,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Drama']",English,8.2,9197,74.266,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",150000000,"['Walt Disney Pictures', 'Pixar']",136384442,101,Is all this living really worth dying for?
